OBJECTID,WUDS_ID,NAME,CNTY_CODE,CNTY_NAME,OWNERSHIP,GW_SOURCE,SW_SOURCE,INTCONNECT,LAST_DATE,PWS_ID,SHAPEAREA,SHAPELEN
16400,19628,LATROBE MUNI AUTH,65,Westmoreland,Authority,N,Y,Y,2016/03/29 00:00:00+00,5650060,80825662.6870535,82561.6154412803
16401,20179,LITTLE ACRES MHP,65,Westmoreland,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,5650012,24062.796547815,634.711493685609
16402,19638,MEADOWS MHP,65,Westmoreland,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,5650042,189074.970523335,1762.63979289402
16403,20181,PINE GARDEN APT,65,Westmoreland,Apartments,Y,N,N,2003/01/01 00:00:00+00,5650026,41296.135447165,834.004657034279
16404,18392,SUNDIAL VILLAGE MHP,65,Westmoreland,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,5650017,137065.528099515,1696.83136054585
16405,18137,NWWA DURHAM VILLAGE RES ASSOC,09,Bucks,Association,Y,N,N,2022/01/11 00:00:00+00,1090099,177374.2041486,1709.0459434858
16406,19793,THE HERMITAGE CONDO ASSN,09,Bucks,Association,Y,N,N,2022/01/11 00:00:00+00,1090102,13331.80151538,559.107764546846
16407,18319,NWWA INGHAM MEWS CONDO ASSN,09,Bucks,Association,Y,N,N,2022/01/11 00:00:00+00,1090103,69276.054358265,1188.31686442399
16408,20475,AMBER HILL MHP,67,York,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,7670125,63005.147636865,1081.692987901
16409,18615,AUDUBON MHP,67,York,Mobile Home Park,Y,N,N,2015/03/23 00:00:00+00,7670121,142921.83694809,1567.13450609601
16410,20409,BROOK HAVEN MHP,67,York,Mobile Home Park,Y,N,N,2022/03/15 00:00:00+00,7670098,205790.382553335,2624.69098916066
16411,20405,COLLINSVILLE MHP,67,York,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,7670067,16681.77061634,544.276436910594
16412,20398,CRALEY MHP,67,York,Mobile Home Park,Y,N,N,2016/02/23 00:00:00+00,7670038,84749.299112465,1434.74831826175
16413,19675,DALLASTOWN YOE WATER AUTH,67,York,Authority,N,N,Y,2003/01/01 00:00:00+00,7670085,16288833.2891128,25630.0005581257
16414,19657,DILLSBURG AREA AUTH,67,York,Authority,Y,N,N,2023/02/21 00:00:00+00,7670071,37812485.136511,35511.6490409014
16415,19656,DELTA BORO WATER SYS,67,York,Municipal,Y,N,N,2003/01/01 00:00:00+00,7670070,1235484.84874383,7664.77181596806
16416,20400,DEER FIELD VILLAGE,67,York,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,7670040,82320.971054915,1496.3938785802
16417,19749,FRANKLINTOWN BORO MUNI AUTH,67,York,Authority,Y,N,N,2003/01/01 00:00:00+00,7670113,1138678.14023854,5076.55001076131
16418,19660,GLEN ROCK WATER AUTH,67,York,Authority,N,N,Y,2003/01/01 00:00:00+00,7670050,2304166.53826779,13267.2318182055
16419,19661,HEIDELBERG WATER COOP CORP,67,York,Association,Y,N,N,2015/03/20 00:00:00+00,7670051,337783.617778125,2608.26186760428
16420,18670,AQUA PA GLENBURN,35,Lackawanna,Private Investor Owned,Y,N,N,2015/02/13 00:00:00+00,2350025,464050.75346992,2952.47149596713
16421,18717,NEW OXFORD MUNI AUTH WATER SYS,01,Adams,Authority,Y,Y,Y,2023/01/06 00:00:00+00,7010025,8329374.27175785,22429.9554197817
16422,67003,AQUA PA BENSALEM,46,Bucks,Private Investor Owned,N,N,Y,2016/08/02 00:00:00+00,1090078,93250732.7655499,52174.6981413618
16423,19229,KNOX TWP MUNI AUTH,33,Jefferson,Authority,Y,N,N,2015/12/11 00:00:00+00,6330008,603796.745318215,6068.86469310408
16424,18704,JAMES DORWART APT,67,York,Apartments,Y,N,N,2003/01/01 00:00:00+00,7670138,38496.892601415,792.439609511355
16425,20387,J AND A MHP,67,York,Mobile Home Park,Y,N,N,2015/04/21 00:00:00+00,7670003,74591.630630575,1419.90512741588
16426,18395,LLEWELLYNS MHP,67,York,Mobile Home Park,Y,N,N,2023/03/04 00:00:00+00,7670006,154165.004827115,1583.33056661189
16427,20392,LOCUST MANOR MHP,67,York,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,7670022,43713.742590475,973.961316155117
16428,20393,LAURELWOOD MHP,67,York,Mobile Home Park,Y,N,N,2016/03/29 00:00:00+00,7670027,21378.392264055,605.975944420143
16429,20413,MT AIRY MHP,67,York,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,7670112,61156.92903401,1665.89516097659
16430,18426,NEWBERRY ESTATES MHP,67,York,Mobile Home Park,Y,N,N,2022/03/15 00:00:00+00,7670119,183326.00703892,2147.13120897934
16431,20465,NEW LIFE FOR GIRLS INC,67,York,Institutional Correctional,Y,N,N,2003/01/01 00:00:00+00,7670122,31856.29426543,729.56950868394
16432,20401,RESTLESS OAKS VILLAGE,67,York,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,7670041,83834.895130515,1512.62061807404
16433,20396,SHALAKO RUN MHP,67,York,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,7670034,209115.27796645,2465.14395669313
16434,20464,STONY RUN APTS,67,York,Apartments,Y,N,N,2003/01/01 00:00:00+00,7670128,27159.91685029,684.389406890043
16435,19670,WEST MANCHESTER TWP AUTH,67,York,Authority,Y,N,N,2003/01/01 00:00:00+00,7670101,16438633.6738765,23292.933181157
16436,19673,WRIGHTSVILLE BORO MUNI AUTH,67,York,Authority,Y,Y,N,2016/02/17 00:00:00+00,7670097,7336570.27289865,12979.3882515586
16437,18446,WALMAR MANOR MHP,67,York,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,7670005,159955.284818345,1603.10133750032
16438,19672,WINDSOR BORO WATER AUTH,67,York,Authority,N,N,Y,2003/01/01 00:00:00+00,7670065,2276766.74030424,7504.90171036959
16439,20411,WHISPERING PINES MHP,67,York,Mobile Home Park,Y,N,N,2015/04/14 00:00:00+00,7670110,94908.859323955,1310.98098456302
16440,20086,KEYSTONE APT LLC,41,Lycoming,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,4410016,68418.111316135,1035.97000469241
16441,18940,READE TWP MUNI AUTH,11,Cambria,Authority,Y,N,Y,2003/01/01 00:00:00+00,4110297,12586654.9932619,55154.5443962117
16442,19625,AQUA PA WAYMART,64,Wayne,Private Investor Owned,Y,N,N,2003/01/01 00:00:00+00,2640032,28518836.6266168,22184.0408715606
16443,19971,PINE GROVE ESTATES,64,Wayne,Private Investor Owned,Y,N,N,2017/03/07 00:00:00+00,2640049,1162309.02387937,9521.87827048424
16444,19968,SABER HEALTH CARE GROUP,64,Wayne,Institutional Health,Y,N,N,2003/01/01 00:00:00+00,2640046,77066.043459345,1376.53482282966
16445,18967,STATE COLLEGE BORO WATER AUTH,14,Centre,Authority,Y,Y,Y,2015/03/23 00:00:00+00,4140096,180424137.719623,132103.319660735
16446,19151,SOUTHWESTERN PA WATER AUTH,30,Greene,Authority,N,Y,Y,2021/03/25 00:00:00+00,5300017,1171958654.50149,606996.603525951
16447,19960,SUNRISE TERRACE MHP,64,Wayne,Mobile Home Park,Y,N,N,2022/03/15 00:00:00+00,2640004,117175.45017136,1566.48800594442
16448,18649,HOLLISTER HEIGHTS MHC,64,Wayne,Mobile Home Park,Y,N,N,2024/02/22 00:00:00+00,2640064,72891.95094648,1150.31284342213
16449,20419,SALEM HEIGHTS PROPERTY OWNERS,64,Wayne,Association,Y,N,N,2018/02/23 00:00:00+00,2640054,204144.524034385,2251.94334662945
16450,19965,DEVEREUX FOUNDATION POCONO CTR,64,Wayne,Institutional Health,Y,N,N,2003/01/01 00:00:00+00,2640014,23590.174083285,620.778931495526
16451,19611,AQUA PA WAYMART SCI,64,Wayne,Private Investor Owned,Y,N,Y,2016/03/11 00:00:00+00,2640020,3599977.76650442,14614.3328859182
16452,19612,AQUA PA HAWLEY,64,Wayne,Private Investor Owned,Y,N,Y,2016/03/11 00:00:00+00,2640028,10570378.1741687,23587.8363565085
16453,20521,WOODLYN RESIDENCES,64,Wayne,Private Investor Owned,Y,N,N,2017/03/07 00:00:00+00,2640055,260458.92282834,2075.84421372229
16454,19964,CHERRY HILL AT HOLIDAY PARK,64,Wayne,Mobile Home Park,Y,N,N,2024/02/20 00:00:00+00,2640010,44099.302180275,889.513618223613
16455,49624,AQUA PA GARDEN HILLS,64,Wayne,Apartments,Y,N,N,2016/03/11 00:00:00+00,2640017,703867.11511684,3283.38030985282
16456,20027,FREEMANSBURG MHC,48,Northampton,Mobile Home Park,Y,N,N,2016/03/16 00:00:00+00,3480012,39783.81145082,1136.36019316341
16457,63487,AQUA PA WAYNE CNTY PRISON,64,Wayne,Private Investor Owned,Y,N,N,2016/03/11 00:00:00+00,2640031,30580.8132847,705.316078907025
16458,58949,HYDETOWN PARK WEST,20,Crawford,Mobile Home Park,Y,N,N,2016/03/21 00:00:00+00,6200052,47726.906223045,920.029852901811
16459,19824,WARWICK LAND DIV INC MHP,15,Chester,Mobile Home Park,Y,N,N,2024/03/07 00:00:00+00,1150081,100523.26609169,1941.27076674523
16460,19862,HI VIEW TERRACE MHP STONEMILL,35,Lackawanna,Mobile Home Park,Y,N,N,2016/03/29 00:00:00+00,2350043,184289.380173555,1718.6606909818
16461,20275,PANORAMA MHP,1,Adams,Mobile Home Park,Y,N,N,2016/03/29 00:00:00+00,7010028,14957.57166356,470.346993671014
16462,20345,TAMRACK TRAILER PARK SOUTH PAR,36,Lancaster,Mobile Home Park,Y,N,N,2024/03/07 00:00:00+00,7360109,253422.12056226,2095.41704736832
