_id,parcel_id,address,zip_code,owner,property_type,create_date,latest_inspection_result,latest_inspection_score,record_number,inspection_status,latitude,longitude,neighborhood,council_district,ward
79736,0124M00018000000,"6628 DEARY ST, Pittsburgh, 15206",15206,"",Condemned/Dead End Property,2024-01-08,Fail,1,0124M00018000000,Active,40.4652817474,-79.9031780945,Lincoln-Lemington-Belmar,9,12
79737,0075H00030000000,No primary address specified,15212,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-12-29,Pass,0,0075H00030000000,Active,40.4785096628,-80.0358764191,Brighton Heights,1,27
79738,0030N00125000000,"329 BASSLER ST, Pittsburgh, 15210",15210,WILLIAMS BRADY,Condemned/Dead End Property,2020-12-24,Fail,2,0030N00125000000,Active,40.4141778443,-79.9644252155,Arlington,3,16
79739,0030N00125000000,"329 BASSLER ST, Pittsburgh, 15210",15210,WILLIAMS BRADY,Condemned/Dead End Property,2025-06-04,Fail,1,0030N00125000000,Active,40.4141778443,-79.9644252155,Arlington,3,16
79740,0026P00022000000,"747 BRYN MAWR RD, Pittsburgh, 15219",15219,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-08-06,Fail,2,0026P00022000000,Active,40.4530040166,-79.9611450032,Upper Hill,6,5
79741,0004F00056000000,"318 NATCHEZ ST, Pittsburgh, 15211",15211,CITY OF PITTSBURGH PROPERTYDEVELOPMENTS INC,Condemned/Dead End Property,2020-09-08,Fail,2,0004F00056000000,Active,40.4290826454,-80.0114694291,Mount Washington,2,19
79742,0184N00242000000,"1137 MARGRAY ST, Pittsburgh, 15207",15207,SCHAMING ALFRED J & MARGARET C (W),Condemned/Dead End Property,2021-10-11,Pass,0,0184N00242000000,Active,40.3673885059,-79.9159744506,Lincoln Place,5,31
79743,0184N00242000000,"1137 MARGRAY ST, Pittsburgh, 15207",15207,SCHAMING ALFRED J & MARGARET C (W),Condemned/Dead End Property,2024-10-15,Fail,1,0184N00242000000,Active,40.3673885059,-79.9159744506,Lincoln Place,5,31
79744,0010K00258000000,"2224 WEBSTER AVE, Pittsburgh, 15219",15219,STATEN IRENE,Condemned/Dead End Property,2020-08-13,Fail,1,0010K00258000000,Active,40.4476314719,-79.9767762404,Middle Hill,6,5
79745,0010K00258000000,"2224 WEBSTER AVE, Pittsburgh, 15219",15219,STATEN IRENE,Condemned/Dead End Property,2021-06-16,Pass,0,0010K00258000000,Active,40.4476314719,-79.9767762404,Middle Hill,6,5
79746,0026P00085000000,"804 CLARISSA ST, Pittsburgh, 15219",15219,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-08-04,Fail,1,0026P00085000000,Active,40.4528875567,-79.9596984521,Upper Hill,6,5
79747,0023G00083000000,No primary address specified,15212,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-09-21,Pass,0,0023G00083000000,Active,40.4583719402,-80.0063694533,Central Northside,1,25
79748,0011E00011000000,"1714 5TH AVE, Pittsburgh, 15219",15219,CARLA ANN ISOLDI IN TRUST FORROMEO ISOLDI & ADOLFO ISOLDI,Condemned/Dead End Property,2020-08-13,Fail,2,0011E00011000000,Active,40.4381782903,-79.9820489754,Bluff,6,1
79749,0057C00109000000,No primary address specified,15207,TOMPKINS RAYMOND,Condemned/Dead End Property,2024-06-18,Pass,0,0057C00109000000,Active,40.402378941,-79.941031212,Hazelwood,5,15
79750,0003R00072000000,"1024 MANOR ST, Pittsburgh, 15203",15203,PIPAS WILLIAM MARK,Condemned/Dead End Property,2023-05-15,Fail,2,0003R00072000000,Active,40.4257631819,-79.987905974,South Side Slopes,3,17
79751,0056N00165000000,No primary address specified,15207,BORDONE ALAN & COLLEEN E (W),Condemned/Dead End Property,2024-08-23,Pass,0,0056N00165000000,Active,40.4053284239,-79.9466951553,Hazelwood,5,15
79752,0042S00091000000,No primary address specified,15204,OTOOLE PATRICK M,Condemned/Dead End Property,2024-03-01,Pass,0,0042S00091000000,Active,40.4529214468,-80.0516431884,Sheraden,2,20
79753,0033B00247000000,"320 ARABELLA ST, Pittsburgh, 15210",15210,"",Condemned/Dead End Property,2020-08-21,Fail,2,0033B00247000000,Active,40.412425595,-79.9938981616,Knoxville,3,30
79754,0033B00247000000,"320 ARABELLA ST, Pittsburgh, 15210",15210,"",Condemned/Dead End Property,2023-11-20,,,0033B00247000000,Active,40.412425595,-79.9938981616,Knoxville,3,30
79755,0042N00177000000,"1204 SUTHERLAND ST, Pittsburgh, 15204",15204,M2 & M3 CAPITAL FUNDING LLC,Condemned/Dead End Property,2020-09-10,Fail,1,0042N00177000000,Active,40.453844385,-80.0627897565,Sheraden,2,20
79756,0042N00177000000,"1204 SUTHERLAND ST, Pittsburgh, 15204",15204,M2 & M3 CAPITAL FUNDING LLC,Condemned/Dead End Property,2022-06-10,,,0042N00177000000,Active,40.453844385,-80.0627897565,Sheraden,2,20
79757,0004S00204000000,"425 EUREKA ST, Pittsburgh, 15211",15211,CARR ROBERT,Condemned/Dead End Property,2020-08-28,Fail,2,0004S00204000000,Active,40.4239490357,-79.9997546164,Mount Washington,3,18
79758,0004S00204000000,"425 EUREKA ST, Pittsburgh, 15211",15211,CARR ROBERT,Condemned/Dead End Property,2023-07-05,,,0004S00204000000,Active,40.4239490357,-79.9997546164,Mount Washington,3,18
79759,0174F00063000000,No primary address specified,15208,ROBINSON JAY C & LIZZIE L (W),Condemned/Dead End Property,2024-07-09,Pass,0,0174F00063000000,Active,40.4597585443,-79.894200032,Homewood North,9,13
79760,0010D00082000000,"2828 1/2 BEDFORD AVE, Pittsburgh, PA 15219",15219,FIELDS DAVID,Condemned/Dead End Property,2020-06-10,Fail,3,0010D00082000000,Active,40.4522269046,-79.9681399332,Middle Hill,6,5
79761,0033A00301000000,"412 ARABELLA ST, Pittsburgh, 15210",15210,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-08-21,Fail,2,0033A00301000000,Active,40.4127060475,-79.9956523824,Knoxville,3,30
79762,0033A00301000000,"412 ARABELLA ST, Pittsburgh, 15210",15210,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-09-21,Pass,0,0033A00301000000,Active,40.4127060475,-79.9956523824,Knoxville,3,30
79763,0050M00022000000,"5360 ROSETTA ST, Pittsburgh, PA 15224",15224,GARFIELD HIGHLANDS LP,Condemned/Dead End Property,2020-06-15,Pass,0,0050M00022000000,Active,40.4669297008,-79.9360871928,Garfield,9,10
79764,0022B00294000000,"1208 KUNKLE AVE, Pittsburgh, 15212",15212,LEGACY TO BUILD REAL ESTATE,Condemned/Dead End Property,2026-01-12,Fail,1,0022B00294000000,Active,40.4603527661,-80.024554654,California-Kirkbride,6,21
79765,0050M00163000000,"214 N AIKEN AVE, Pittsburgh, 15206",15206,BOARDWALK CONSULTING LLC,Condemned/Dead End Property,2022-01-31,Pass,0,0050M00163000000,Active,40.4659395813,-79.9353977426,Garfield,9,11
79766,0124H00135000000,No primary address specified,15206,SOLOMON MARVIN,Condemned/Dead End Property,2023-07-14,Pass,0,0124H00135000000,Active,40.4688763667,-79.9018577603,Lincoln-Lemington-Belmar,9,12
79767,0034N00077000000,"1844 PIONEER AVE, Pittsburgh, 15226",15226,WASIECKO JOSEPH,Condemned/Dead End Property,2024-09-18,Pass,0,0034N00077000000,Active,40.404180121,-80.0155642318,Brookline,4,19
79768,0173N00286000A00,"1508 N MURTLAND ST, Pittsburgh, 15208",15208,GAMBLE KAREN M,Condemned/Dead End Property,2022-04-25,Fail,2,0173N00286000A00,Active,40.4633915138,-79.8989841751,Homewood North,9,13
79769,0027G00043000000,"4341 SCHENLEY FARMS TER, Pittsburgh, PA 15213",15213,"",Condemned/Dead End Property,2022-05-09,Pass,0,0027G00043000000,Active,40.4502052436,-79.9566436881,Upper Hill,6,5
79770,0174J00318000000,"7141 BENNETT ST, Pittsburgh, 15208",15208,ALFRED GROUP LLC,Condemned/Dead End Property,2020-08-21,Fail,2,0174J00318000000,Active,40.4568757192,-79.8972383347,Homewood South,9,13
79771,0057C00334000000,No primary address specified,15207,SCALES PLESANT H & DELORES (W),Condemned/Dead End Property,2025-10-23,Fail,1,0057C00334000000,Active,40.4017396454,-79.9369956906,Hazelwood,5,15
79772,0013N00213000000,"429 PARKWOOD RD, Pittsburgh, 15210",15210,"",Condemned/Dead End Property,2023-10-19,Fail,2,0013N00213000000,Active,40.414531981,-79.9805777173,Arlington,3,16
79773,0046A00184000000,"227 LURAY ST, Pittsburgh, 15214",15214,SINGLETON JOHN ROBERT JR,Condemned/Dead End Property,2023-06-13,,,0046A00184000000,Active,40.471511581,-80.0141996383,Perry South,6,26
79774,0046A00184000000,"227 LURAY ST, Pittsburgh, 15214",15214,SINGLETON JOHN ROBERT JR,Condemned/Dead End Property,2024-02-21,Pass,0,0046A00184000000,Active,40.471511581,-80.0141996383,Perry South,6,26
79775,0013L00118000000,"2439 ARLINGTON AVE, Pittsburgh, 15210",15210,HILLTOP REDEVELOPMENT LLC,Condemned/Dead End Property,2024-07-22,Fail,1,0013L00118000000,Active,40.4178500567,-79.9713675182,South Side Slopes,3,16
79776,0176A00146000A00,"2 FLOTILLA Way, Pittsburgh, PA 15221",15221,OSLOSKY CHRISTOPHER,Condemned/Dead End Property,2024-05-01,Fail,1,0176A00146000A00,Active,40.4424954443,-79.8964825416,Point Breeze,9,14
79777,0022K00346000000,"1301 N FRANKLIN ST, Pittsburgh, 15233",15233,GREENFIELD HOLDINGS LLC,Condemned/Dead End Property,2020-07-07,Fail,1,0022K00346000000,Active,40.455910668,-80.0253970833,Manchester,6,21
79778,0173A00205000000,"1363 PAULSON AVE, Pittsburgh, PA 15206",15206,RAINEY ADRIENNE MURRAY,Condemned/Dead End Property,2020-09-08,Fail,1,0173A00205000000,Active,40.4699590812,-79.8986545626,Lincoln-Lemington-Belmar,9,12
79779,0076K00070000000,"1025 GRAND AVE, Pittsburgh, PA 15212",15212,EWING DAVID R,Condemned/Dead End Property,2026-03-31,Fail,2,0076K00070000000,Active,40.4746401199,-80.0264113857,Marshall-Shadeland,6,27
79780,0027B00122000000,"3208 CAMP ST, Pittsburgh, 15219",15219,NYVT INVESTMENT INC,Condemned/Dead End Property,2024-05-14,Fail,2,0027B00122000000,Active,40.4516831388,-79.9588507388,Upper Hill,6,5
79781,0010M00020000000,No primary address specified,15219,WILLIAMS MARGUERITE,Condemned/Dead End Property,2021-08-04,Pass,0,0010M00020000000,Active,40.4466427641,-79.9702694171,Middle Hill,6,5
79782,0050M00301000000,"5474 BROAD ST, Pittsburgh, 15206",15206,"",Condemned/Dead End Property,2020-05-28,Fail,1,0050M00301000000,Active,40.4650899764,-79.9330147015,Garfield,9,11
79783,0010H00102000000,"2537 MAHON ST, Pittsburgh, 15219",15219,WALKER ARZETTA & KAMYA LYNN WALKER,Condemned/Dead End Property,2020-08-14,Fail,3,0010H00102000000,Active,40.4481988804,-79.9702022104,Middle Hill,6,5
79784,0173J00362000000,"1332 GROTTO ST, Pittsburgh, 15206",15206,RAINEY MAJOR,Condemned/Dead End Property,2021-01-15,Fail,1,0173J00362000000,Active,40.4671609573,-79.896029098,Lincoln-Lemington-Belmar,9,12
79785,0095R00151000000,"407 OLIVET AVE, Pittsburgh, 15210",15210,"",Condemned/Dead End Property,2024-08-20,Fail,2,0095R00151000000,Active,40.3857266551,-79.9893689214,Carrick,4,29
79786,0045S00104000000,"628 CHAUTAUQUA ST, Pittsburgh, 15214",15214,HUMPHRIES ESSIE,Condemned/Dead End Property,2025-03-28,Fail,2,0045S00104000000,Active,40.464324838,-80.0177101572,Perry South,6,25
79787,0045S00104000000,"628 CHAUTAUQUA ST, Pittsburgh, 15214",15214,HUMPHRIES ESSIE,Condemned/Dead End Property,2025-06-02,Pass,0,0045S00104000000,Active,40.464324838,-80.0177101572,Perry South,6,25
79788,0035H00069000000,"1532 ORANGEWOOD AVE, Pittsburgh, PA 15216",15216,ONE DAY 100 LLC,Condemned/Dead End Property,2022-02-03,Pass,0,0035H00069000000,Active,40.4111336603,-80.0185872724,Beechview,4,19
79789,0045A00268000000,"1256 DICKSON ST, Pittsburgh, PA 15212",15212,GEIGER JAMES P & LINDA (W),Condemned/Dead End Property,2025-03-03,,,0045A00268000000,Active,40.4700661966,-80.0296938641,Marshall-Shadeland,6,27
79790,0024J00258000000,"829 SPRING GARDEN AVE, Pittsburgh, 15212",15212,"",Condemned/Dead End Property,2023-08-14,Pass,0,0024J00258000000,Active,40.4573804502,-79.9966368094,East Allegheny,1,23
79791,0023B00201000000,"1683 PERRYSVILLE AVE #3, Pittsburgh, PA 15212",15212,RISCOTT INVESTMENTS LLC,Condemned/Dead End Property,2020-09-08,Fail,2,0023B00201000000,Active,40.4606620935,-80.0091951824,Central Northside,1,25
79792,0095P00075000000,"2405 SAW MILL RUN BLVD, Pittsburgh, PA 15234",15227,3230 WAINBELL AVENUE LLC,Condemned/Dead End Property,2026-02-11,Fail,1,0095P00075000000,Active,40.3846719625,-79.9947108193,Overbrook,4,32
79793,0174K00101000000,"7225 FRANKSTOWN AVE, Pittsburgh, PA 15208",15208,BLACK RONALD SR,Condemned/Dead End Property,2022-04-27,Fail,2,0174K00101000000,Active,40.4573739312,-79.895036842,Homewood North,9,13
79794,0023D00115000000,"8 CARRIE ST, Pittsburgh, 15212",15212,PRF 100 LLC,Condemned/Dead End Property,2021-10-06,Fail,2,0023D00115000000,Active,40.4611453024,-80.0022582287,Fineview,1,25
79795,0023G00121000000,"1402 LORAINE ST, Pittsburgh, PA 15212",15212,TOWNES KWAME LATEEF,Condemned/Dead End Property,2022-06-07,Fail,2,0023G00121000000,Active,40.4577604922,-80.0058848127,Central Northside,1,25
79796,0011J00024000000,"106 GIST ST #102, Pittsburgh, PA 15219",15219,BRGS LLC,Condemned/Dead End Property,2023-03-17,Fail,1,0011J00024000000,Active,40.4380370134,-79.9796277114,Bluff,6,1
79797,0033E00231000000,"420 DAYTONA ST, Pittsburgh, 15210",15210,"",Condemned/Dead End Property,2024-04-02,Fail,2,0033E00231000000,Active,40.4107643721,-79.9958075166,Knoxville,3,30
79798,0033E00301000000,"418 ALICE ST, Pittsburgh, 15210",15210,"",Condemned/Dead End Property,2025-05-15,Fail,1,0033E00301000000,Active,40.4099280708,-79.996034303,Knoxville,3,30
79799,0034G00074000000,"406 TIMBERLAND AVE, Pittsburgh, 15226",15226,CITY OF PITTSBURGH,Condemned/Dead End Property,2025-06-02,Fail,2,0034G00074000000,Active,40.4099613062,-80.0065674219,Bon Air,4,18
79800,0021E00088000000,"1007 POWELL AVE, Pittsburgh, 15204",15204,STREB ROBERT E & CHRISTY D SHORT,Condemned/Dead End Property,2024-05-03,Fail,3,0021E00088000000,Active,40.4578809531,-80.0458620606,Esplen,2,20
79801,0021E00088000000,"1007 POWELL AVE, Pittsburgh, 15204",15204,STREB ROBERT E & CHRISTY D SHORT,Condemned/Dead End Property,2024-05-03,Fail,1,0021E00088000000,Active,40.4578809531,-80.0458620606,Esplen,2,20
79802,0021E00088000000,"1007 POWELL AVE, Pittsburgh, 15204",15204,STREB ROBERT E & CHRISTY D SHORT,Condemned/Dead End Property,2024-11-21,Pass,0,0021E00088000000,Active,40.4578809531,-80.0458620606,Esplen,2,20
79803,0175D00180000000,"7903 INGLENOOK PL, Pittsburgh, 15208",15221,MCMILLAN JOHN & JESSIE (W),Condemned/Dead End Property,2020-09-01,Fail,2,0175D00180000000,Active,40.4514539078,-79.8855706389,Homewood South,9,13
79804,0175D00180000000,"7903 INGLENOOK PL, Pittsburgh, 15208",15221,MCMILLAN JOHN & JESSIE (W),Condemned/Dead End Property,2026-03-23,,,0175D00180000000,Active,40.4514539078,-79.8855706389,Homewood South,9,13
79805,0057C00092000000,"41 ALMEDA ST, Pittsburgh, 15207",15207,"",Condemned/Dead End Property,2021-09-07,Fail,2,0057C00092000000,Active,40.4035134193,-79.9402355337,Hazelwood,5,15
79806,0057C00092000000,"41 ALMEDA ST, Pittsburgh, 15207",15207,"",Condemned/Dead End Property,2024-06-03,Fail,1,0057C00092000000,Active,40.4035134193,-79.9402355337,Hazelwood,5,15
79807,0125F00311000000,"6617 FRANKSTOWN AVE, Pittsburgh, PA 15206",15206,CITY OF PITTSBURGH,Condemned/Dead End Property,2021-09-17,Fail,2,0125F00311000000,Active,40.4595069262,-79.9101022679,Larimer,9,12
79808,0047R00099000000,"1430 HIGH ST, Pittsburgh, 15212",15212,SPRING GARDEN STORAGE LLC,Condemned/Dead End Property,2020-09-01,Pass,0,0047R00099000000,Active,40.4631324631,-79.9874121717,Spring Garden,1,24
79809,0048E00262000000,"2046 LEY ST, Pittsburgh, 15212",15212,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-07-21,Fail,2,0048E00262000000,Active,40.469177829,-79.9795647817,Troy Hill,1,24
79810,0124M00317000000,"6646 HEDGE ST, Pittsburgh, 15206",15206,SHAH RAHEEL,Condemned/Dead End Property,2020-09-01,Fail,2,0124M00317000000,Active,40.4663162899,-79.9013154873,Lincoln-Lemington-Belmar,9,12
79811,0124M00317000000,"6646 HEDGE ST, Pittsburgh, 15206",15206,SHAH RAHEEL,Condemned/Dead End Property,2026-03-12,,,0124M00317000000,Active,40.4663162899,-79.9013154873,Lincoln-Lemington-Belmar,9,12
79812,0014J00147000000,"512 BELTZHOOVER AVE, Pittsburgh, 15210",15210,WATSON KEVIN L,Condemned/Dead End Property,2022-02-25,Fail,2,0014J00147000000,Active,40.4179147332,-79.9975447832,Beltzhoover,3,18
79813,0173F00306000000,"7305 SOMERSET ST, Pittsburgh, PA 15235",15206,"",Condemned/Dead End Property,2024-05-30,Fail,2,0173F00306000000,Active,40.4679629833,-79.8912590346,Lincoln-Lemington-Belmar,9,12
79814,0125L00204000000,"6919 HAMILTON AVE, Pittsburgh, 15208",15208,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-09-01,Fail,2,0125L00204000000,Active,40.4563447806,-79.9037634347,Homewood West,9,12
79815,0060P00333000000,"212 NEWETT ST, Pittsburgh, 15210",15210,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-09-08,Fail,2,0060P00333000000,Active,40.3966545681,-79.9913263908,Carrick,4,29
79816,0076N00371000000,No primary address specified,15212,BIEL ALBERT J & ANNE E,Condemned/Dead End Property,2022-10-21,Pass,0,0076N00371000000,Active,40.4728746061,-80.0288090631,Marshall-Shadeland,6,27
79817,0026R00164000000,"3510 IOWA ST, Pittsburgh, 15219",15213,MILLIONES MOMAR,Condemned/Dead End Property,2020-07-08,Fail,1,0026R00164000000,Active,40.4532423648,-79.9558073665,Upper Hill,6,5
79818,0050C00047000A00,No primary address specified,15224,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-08-14,Pass,0,0050C00047000A00,Active,40.4719830012,-79.9400961246,Garfield,9,10
79819,0056N00226000000,"5139 LANGHORN ST, Pittsburgh, 15207",15207,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-06-24,Fail,1,0056N00226000000,Active,40.4052657857,-79.9472086637,Hazelwood,5,15
79820,0014J00179000000,No primary address specified,15210,VASSILAROS JESSE G,Condemned/Dead End Property,2026-03-16,,,0014J00179000000,Active,40.4169148507,-79.9978048252,Beltzhoover,3,18
79821,0014G00228000000,"954 INDUSTRY ST, Pittsburgh, 15210",15210,HILLTOP ALLIANCE,Condemned/Dead End Property,2020-09-01,Fail,2,0014G00228000000,Active,40.4206766254,-79.9895987754,Allentown,3,18
79822,0116J00284000000,"216 VENTURE ST, Pittsburgh, 15214",15214,GRAND KEY LLC,Condemned/Dead End Property,2021-07-07,Fail,1,0116J00284000000,Active,40.4854892292,-80.0136590054,Perry North,1,26
79823,0014E00318000000,"205 MILLBRIDGE ST, Pittsburgh, 15210",15210,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-09-04,Fail,2,0014E00318000000,Active,40.4205797211,-79.9955108597,Allentown,3,18
79824,0010G00145000000,No primary address specified,15219,WILLIAMS ROOSEVELT,Condemned/Dead End Property,2024-02-21,Fail,3,0010G00145000000,Active,40.4493873582,-79.9715527196,Middle Hill,6,5
79825,0044D00062000000,"1602 ECKERT ST, Pittsburgh, 15212",15212,STYEN EARL F III,Condemned/Dead End Property,2023-01-03,Pass,0,0044D00062000000,Active,40.4719726335,-80.0355502173,Marshall-Shadeland,6,27
79826,0046K00161000000,"2125 FEDERAL STREET EXT, Pittsburgh, 15214",15214,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-08-28,Fail,1,0046K00161000000,Active,40.4649988668,-80.0103295639,Perry South,6,25
79827,0173C00009000000,No primary address specified,15206,WILLIAMS WESLEY & ELLA,Condemned/Dead End Property,2020-10-20,Pass,0,0173C00009000000,Active,40.4720402353,-79.890814984,Lincoln-Lemington-Belmar,9,12
79828,0231L00058000000,"2401 PARK HILL DR, Pittsburgh, PA 15221",15221,"",Condemned/Dead End Property,2021-04-19,Fail,1,0231L00058000000,Active,40.4556443194,-79.8743095702,East Hills,9,13
79829,0056L00244000000,No primary address specified,15207,BARVA STEPHEN J,Condemned/Dead End Property,2024-06-18,Pass,0,0056L00244000000,Active,40.4078537199,-79.9397186377,Hazelwood,5,15
79830,0056N00200000000,"5112 LADORA Way, Pittsburgh, PA 15207",15207,CITY OF PITTSBURGH,Condemned/Dead End Property,2026-03-03,Fail,1,0056N00200000000,Active,40.4060304892,-79.94715778,Hazelwood,5,15
79831,0013P00009000A00,"2125 JONQUIL Way, Pittsburgh, PA 15210",15210,PLUMMER CHRISTOPHER,Condemned/Dead End Property,2020-08-27,Fail,1,0013P00009000A00,Active,40.4161300994,-79.9765730778,Arlington,3,16
79832,0014K00011000000,No primary address specified,15210,SCHUCHERT KENNETH A & MAUREEN H,Condemned/Dead End Property,2026-01-13,Pass,0,0014K00011000000,Active,40.4185335317,-79.9942177985,Allentown,3,18
79833,0024K00299000000,"916 CONSTANCE ST, Pittsburgh, 15212",15212,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-08-27,Fail,1,0024K00299000000,Active,40.4569888891,-79.9941073149,East Allegheny,1,23
79834,0062E00235000000,"8 WENZELL PL, Pittsburgh, 15216",15216,GREGORY KAREN L,Condemned/Dead End Property,2020-09-10,Fail,1,0062E00235000000,Active,40.3996205692,-80.0309362921,Beechview,4,19
79835,0062E00235000000,"8 WENZELL PL, Pittsburgh, 15216",15216,GREGORY KAREN L,Condemned/Dead End Property,2021-09-13,Pass,0,0062E00235000000,Active,40.3996205692,-80.0309362921,Beechview,4,19
